"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI";"IMI_nDi";"DIF";"PRC_DIF"
"1806";"33063010003P0";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"5";0,777777777777778;0,552631578947368;0,603448275862069;0,509848484848485;0,610926529358925;0,630358179496111;-0,0194316501371855;-3,1806852712021
"1807";"33063010004P6";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";0,641025641025641;0,45;0,537414965986395;0,513690476190476;0,535532770800628;0,564043694400837;-0,0285109236002093;-5,3238429382361
"1808";"33063010005P2";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,6;0,522727272727273;0,47932010365521;0,51875;0,530199344095621;0,532690034551737;-0,00249069045611594;-0,469764907077431
"1809";"33063010006P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,527777777777778;0,744186046511628;0,75;0,430555555555556;0,61312984496124;0,569444444444444;0,0436854005167958;7,12498353746871
"1810";"33065012001P6";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";0,515151515151515;0,533333333333333;0,611607142857143;0,346969696969697;0,501765422077922;0,491242784992785;0,0105226370851371;2,09712280323354
"1811";"33065012002P2";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,6;0,769230769230769;0,6;0,528333333333333;0,624391025641026;0,576111111111111;0,0482799145299145;7,73232038054173
"1812";"33065012003P9";"FARMÁCIA";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";0,871794871794872;0,5;0,558678678678679;0,537820512820513;0,617073515823516;0,656098021098021;-0,0390245052745053;-6,32412577655762
"1813";"33067015002P5";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1998;"PROFISSIONAL";"3";0,820512820512821;0,52;0,541666666666667;0,598214285714286;0,620098443223443;0,653464590964591;-0,0333661477411478;-5,38078237508569
"1814";"33067015003P1";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";0,518518518518518;0,454545454545455;0,484487734487734;0,414015151515152;0,467891714766715;0,472340468173801;-0,00444875340708673;-0,95080833164674
"1815";"33067015005P4";"CIÊNCIAS AMBIENTAIS";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,759259259259259;0,923076923076923;0,542489035087719;0,546759259259259;0,69289611917079;0,616169184535413;0,0767269346353776;11,0733676394665
"1816";"33072019002P5";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"3";0,5;0,236842105263158;0,373245149911817;0,537745098039216;0,411958088303548;0,470330082650344;-0,0583719943467965;-14,1694012095196
"1817";"33072019003P1";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";0,363636363636364;0,714285714285714;0,588333333333333;0,34469696969697;0,502738095238095;0,432222222222222;0,0705158730158731;14,0263635646065
"1818";"33072019004P8";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";0,717948717948718;0,743589743589744;0,535714285714286;0,450925925925926;0,612044668294668;0,568196309862977;0,0438483584316918;7,16424155019042
"1819";"33076014001P4";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"3";0,461538461538462;0,2;0,435858585858586;0,442948717948718;0,385086441336441;0,446781921781922;-0,0616954804454805;-16,021202987923
"1820";"33076014004P3";"MEDICINA II";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,696969696969697;0,692307692307692;0,979166666666667;0,539102564102564;0,726886655011655;0,738412975912976;-0,011526320901321;-1,58571089754512
"1821";"33076014005P0";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";0,575757575757576;0,666666666666667;0,574431818181818;0,440909090909091;0,564441287878788;0,530366161616162;0,0340751262626262;6,0369655789503
"1822";"33076014006P6";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";0,611111111111111;0,88;0,7;0,328787878787879;0,629974747474747;0,546632996632997;0,0833417508417507;13,2293796181237
"1823";"33078017001P7";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";0,512820512820513;0,157894736842105;0,493650793650794;0,394230769230769;0,389649203136045;0,466900691900692;-0,0772514887646467;-19,8259070319911
"1824";"33078017002P3";"ENSINO";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"5";0,688888888888889;0,574468085106383;0,6875;0,352083333333333;0,575735076832151;0,576157407407407;-0,00042233057525598;-0,0733550190444807
"1825";"33078017009P8";"ENSINO";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"5";0,717948717948718;0,485714285714286;0,6125;0,342222222222222;0,539596306471307;0,55755698005698;-0,0179606735856735;-3,32853901523668
"1826";"33078017011P2";"MEDICINA I";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";0,5625;0,208333333333333;0,447150072150072;0,652314814814815;0,467574555074555;0,553988295654962;-0,0864137405804072;-18,4812752624292
"1827";"33079013002P0";"PSICOLOGIA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,538461538461538;0,382352941176471;0,41991341991342;1;0,585181974887857;0,652791652791653;-0,0676096779037955;-11,5536159357526
"1828";"33082014001P0";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";0,725490196078431;0,5;0,556597222222222;0,49280303030303;0,568722612150921;0,591630149534561;-0,0229075373836402;-4,02789284164443
"1829";"33082014002P7";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";0,611111111111111;0,816326530612245;0,46978021978022;0,491666666666667;0,597221132042561;0,524185999185999;0,0730351328565614;12,229160848139
"1830";"33082014003P3";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,4;0,533333333333333;0,777777777777778;0,408333333333333;0,529861111111111;0,528703703703704;0,00115740740740733;0,218435998252497
"1831";"33082014004P0";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";0,575757575757576;0,584615384615385;0,525;0,428787878787879;0,52854020979021;0,509848484848485;0,018691724941725;3,53648115989968
"1832";"33082014005P6";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";0,727272727272727;0,692307692307692;0,592494824016563;0,463333333333333;0,618852144232579;0,594366961540875;0,0244851826917045;3,95654808986206
"1833";"33087016001P2";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";0,538461538461538;0,573770491803279;0,503571428571429;0,4875;0,525825864709061;0,509844322344322;0,015981542364739;3,03932222382815
"1834";"33087016002P9";"BIODIVERSIDADE";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";0,58974358974359;0,759259259259259;0,436111111111111;0,522549019607843;0,576915744930451;0,516134573487515;0,0607811714429363;10,5355369440062
"1835";"33092010001P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"5";0,473684210526316;0,401639344262295;0,61922084623323;0,396527777777778;0,472768044699905;0,496477611512441;-0,0237095668125366;-5,01505274697373
"1836";"33092010002P2";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"5";0,547619047619048;0,33695652173913;0,483787878787879;0,40297619047619;0,442834909655562;0,478127705627706;-0,0352927959721438;-7,96974113888054
"1837";"33092010004P5";"EDUCAÇÃO FÍSICA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"5";0,6;0,396551724137931;0,435416666666667;0,747685185185185;0,544913393997446;0,594367283950617;-0,0494538899531716;-9,07555044488471
"1838";"33092010007P4";"ENGENHARIAS III";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"4";0,766666666666667;0,740740740740741;0,631578947368421;0,358333333333333;0,62432992202729;0,585526315789474;0,0388036062378168;6,21524051126939
"1839";"33092010009P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,818181818181818;0,9;0,636363636363636;0,666666666666667;0,75530303030303;0,707070707070707;0,0482323232323232;6,38582413908391
"1840";"33092010010P5";"MEDICINA I";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";0,416666666666667;0,545454545454545;0,625;0,607017543859649;0,548534688995215;0,549561403508772;-0,00102671451355663;-0,187174035508551
"1841";"33092010011P1";"DIREITO";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";0,140350877192982;0,232142857142857;0,439393939393939;0,425833333333333;0,309430251765778;0,335192716640085;-0,0257624648743069;-8,32577446041305
"1842";"33092010012P8";"EDUCAÇÃO";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";0,533333333333333;0,320754716981132;0,55;0,463888888888889;0,466994234800839;0,515740740740741;-0,0487465059399023;-10,4383528333474
"1843";"33092010013P4";"MEDICINA II";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";0,733333333333333;0,4;0,75;0,600462962962963;0,620949074074074;0,694598765432099;-0,0736496913580247;-11,860826343585
"1844";"33092010014P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";0,633333333333333;0,65625;0,607142857142857;0,443333333333333;0,585014880952381;0,561269841269841;0,0237450396825397;4,05887789450479
"1845";"33092010016P3";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"4";0,696969696969697;0,454545454545455;0,583333333333333;0,563636363636364;0,574621212121212;0,614646464646465;-0,0400252525252525;-6,9655020874533
"1846";"33092010017P0";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";0,725490196078431;0,659574468085106;0,7;0,476984126984127;0,640512197786916;0,634158107687519;0,00635409009939669;0,992032645334657
"1847";"33093016003P1";"INTERDISCIPLINAR";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";0,769230769230769;0,342857142857143;0,503968253968254;0,651111111111111;0,566791819291819;0,641436711436711;-0,0746448921448921;-13,1697193932964
"1848";"33093016004P8";"QUÍMICA";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"5";0,411764705882353;0,460526315789474;0,459219858156028;0,5625;0,473502719956964;0,477828188012794;-0,00432546805582995;-0,913504373580597
"1849";"33093016005P4";"LETRAS / LINGUÍSTICA";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";0,592592592592593;0,647058823529412;0,575;0,533333333333333;0,586996187363834;0,566975308641975;0,0200208787218591;3,41073403079016
"1850";"33093016006P0";"MEDICINA VETERINÁRIA";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";0,404761904761905;0,612903225806452;0,422537348272642;0,504901960784314;0,486276109906328;0,444067071272954;0,0422090386333746;8,68005599565755
"1851";"33106010001P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";0,642857142857143;0,533333333333333;0,667929292929293;0,511904761904762;0,589006132756133;0,607563732563733;-0,0185575998075999;-3,15066325723357
"1852";"33106010002P5";"ARQUITETURA, URBANISMO E DESIGN";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,787878787878788;0,612903225806452;0,595238095238095;0,460606060606061;0,614156542382349;0,614574314574315;-0,000417772191965815;-0,0680237306184597
"1853";"33106010003P1";"COMUNICAÇÃO E INFORMAÇÃO";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";0,636363636363636;0,428571428571429;0,666666666666667;0,581818181818182;0,578354978354978;0,628282828282828;-0,0499278499278498;-8,63273453093811
"1854";"33106010004P8";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";0,733333333333333;0,75;1;0,398611111111111;0,720486111111111;0,710648148148148;0,00983796296296291;1,36546184738955
"1855";"33107017002P1";"FARMÁCIA";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";0,722222222222222;0,444444444444444;0,75;0,600595238095238;0,629315476190476;0,690939153439153;-0,0616236772486773;-9,7921757179265
"1856";"33107017003P8";"ENSINO";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"5";0,5;0,294117647058824;0,547557997557998;0,481944444444444;0,455905022265316;0,509834147334147;-0,0539291250688309;-11,8290263179962
"1857";"33107017008P0";"BIOTECNOLOGIA";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";0,606060606060606;0,75;0,6875;0,616666666666667;0,665056818181818;0,636742424242424;0,0283143939393939;4,25743984052399
"1858";"33110018001P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"MUNICIPAL";"PÚBLICA";2003;"ACADÊMICO";"5";0,512820512820513;0,441176470588235;0,913690476190476;0,571428571428571;0,609779007756949;0,665979853479853;-0,0562008457229045;-9,21659240609764
"1859";"33115010001P8";"MEDICINA II";"ESTADUAL";"PÚBLICA";2000;"ACADÊMICO";"4";0,46078431372549;0,2625;0,496002578981302;0,444444444444444;0,415932834287809;0,467077112383746;-0,0511442780959364;-12,2962829283505
"1860";"33115028001P0";"SAÚDE COLETIVA";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";0,622222222222222;0,538461538461538;0,564903846153846;1;0,681396901709402;0,729042022792023;-0,0476451210826211;-6,99227145927654
"1861";"33117012002P3";"ENFERMAGEM";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"3";0,4;0,4;0,7;0,4775;0,494375;0,525833333333333;-0,0314583333333333;-6,36325326590812
"1862";"33119015001P0";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";1999;"PROFISSIONAL";"4";0,226415094339623;0,0757825370675453;0,562254901960784;1;0,466113133341988;0,596223332100136;-0,130110198758148;-27,9138667098413
"1863";"33119015002P6";"ODONTOLOGIA";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";0,279569892473118;0,2;0,481068196509373;1;0,490159522245623;0,586879362994164;-0,096719840748541;-19,7323190428756
"1864";"33128014001P5";"CIÊNCIAS AGRÁRIAS I";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"3";0,766666666666667;0,931034482758621;0,661016949152542;0,5;0,714679524644457;0,64256120527307;0,0721183193713877;10,0910011948734
"1865";"33144010001P7";"ASTRONOMIA / FÍSICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"5";0,176470588235294;0,189655172413793;0,361458333333333;0,449099099099099;0,29417079827038;0,329009340222576;-0,0348385419521957;-11,8429640729243
"1866";"33144010002P3";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";0,268292682926829;0,416666666666667;0,552631578947368;0,547592592592593;0,446295880283364;0,456172284822263;-0,0098764045388991;-2,21297237443203
"1867";"33144010003P0";"QUÍMICA";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,218390804597701;0,278688524590164;0,536096256684492;0,387009803921569;0,355046347448481;0,380498955067921;-0,0254526076194392;-7,16881269230138
"1868";"33144010004P6";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,351851851851852;0,678571428571429;0,510975609756098;0,553409090909091;0,523701995272117;0,472078850839013;0,0516231444331038;9,85735110791018
"1869";"33144010005P2";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";0,518518518518518;0,525641025641026;0,663453733766234;0,387878787878788;0,523873016451141;0,523283680054513;0,000589336396627949;0,112496039712118
"1870";"33144010006P9";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";0,387096774193548;0,336538461538462;0,518659526399464;0,386178861788618;0,407118405980023;0,43064505412721;-0,0235266481471872;-5,778822033495
"1871";"33144010007P5";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";0,633333333333333;0,304347826086957;0,575757575757576;0,475724637681159;0,497290843214756;0,561605182257356;-0,0643143390425999;-12,9329425466267
"1872";"33144010008P1";"CIÊNCIA DA COMPUTAÇÃO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,385185185185185;0,41304347826087;0,5875;0,465166666666667;0,46272383252818;0,479283950617284;-0,0165601180891036;-3,5788340528354
"1873";"33144010009P8";"ENSINO";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,583333333333333;0,625;0,588235294117647;0,501767676767677;0,574584076054664;0,557778768072886;0,0168053079817786;2,92477788406022
"1874";"33144010010P6";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,550724637681159;0,432203389830508;0,566794590643275;0,408867521367521;0,489647534880616;0,508795583230652;-0,0191480483500358;-3,91057791288675
"1875";"33144010011P2";"ENGENHARIAS III";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,641025641025641;0,688524590163934;0,833333333333333;0,501785714285714;0,666167319702156;0,658714896214896;0,00745242348725961;1,11870145335133
"1876";"33144010012P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,705882352941177;0,424528301886792;0,599875085169203;0,497916666666667;0,55705060166596;0,601224701592349;-0,0441740999263891;-7,92999770474685
"1877";"33144010013P5";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";0,666666666666667;0,428571428571429;0,568740399385561;0,53;0,548494623655914;0,588469022017409;-0,0399743983614951;-7,28802008943157
"1878";"33144010014P1";"ENGENHARIAS IV";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,375;0,684210526315789;0,675;0,392460317460317;0,531667710944027;0,480820105820106;0,0508476051239209;9,5637940911695
"1879";"33144010016P4";"BIOTECNOLOGIA";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";0,633333333333333;0,535714285714286;0,568181818181818;0,434615384615385;0,542961205461205;0,545376845376845;-0,00241563991563998;-0,444901015273839
"1880";"33144010017P0";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";0,411764705882353;0,447368421052632;0,462053571428571;0,452083333333333;0,443317507924222;0,441967203548086;0,00135030437613637;0,304590807265654
"1881";"33144010019P3";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";0,538461538461538;0,584615384615385;0,590656565656566;0,492777777777778;0,551627816627817;0,540631960631961;0,010995855995856;1,99334690245957
"1882";"33149011001P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";0,727272727272727;0,469135802469136;0,75;0,375;0,580352132435466;0,617424242424242;-0,0370721099887766;-6,38786486976491
"1883";"33157014001P4";"INTERDISCIPLINAR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";0,62962962962963;0,628571428571429;0,625;0,623550724637681;0,626687945709685;0,626060118089104;0,000627827620581223;0,100181856836299
"1884";"33160015002P8";"MEDICINA I";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";0,341269841269841;0,338235294117647;0,413244047619048;0,5;0,398187295751634;0,418171296296296;-0,0199840005446623;-5,01874388205673
"1885";"40001016001P0";"EDUCAÇÃO";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";0,4;0,190184049079755;0,438726826608506;0,416233766233766;0,361286160480507;0,418320197614091;-0,057034037133584;-15,7863885673698
"1886";"40001016003P2";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"6";0,347222222222222;0,280821917808219;0,592592592592593;0,458055555555556;0,419673072044647;0,465956790123457;-0,0462837180788094;-11,0285174727354
"1887";"40001016004P9";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"3";0,416666666666667;0,692307692307692;0,580808080808081;0,457971014492754;0,536938363568798;0,4851485873225;0,0517897762462981;9,64538572026661
"1888";"40001016006P1";"CIÊNCIAS BIOLÓGICAS I";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"4";0,347826086956522;0,258620689655172;0,450202429149798;0,524652777777778;0,395325495884817;0,440893764628032;-0,045568268743215;-11,5267720441921
"1889";"40001016007P8";"CIÊNCIAS BIOLÓGICAS II";"FEDERAL";"PÚBLICA";1979;"ACADÊMICO";"5";0,369047619047619;0,302083333333333;0,433459352209352;0,559848484848485;0,416109697359697;0,454118485368485;-0,038008788008788;-9,13431920716139
"1890";"40001016008P4";"BIODIVERSIDADE";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";0,365079365079365;0,290697674418605;0,6;0,483333333333333;0,434777593207826;0,482804232804233;-0,048026639596407;-11,0462545325904
"1891";"40001016009P0";"HISTÓRIA";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";0,346153846153846;0,181818181818182;0,541276927437642;0,455654761904762;0,381225929328608;0,44769517849875;-0,0664692491701421;-17,4356579803487
"1892";"40001016012P1";"MEDICINA I";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";0,448717948717949;0,232758620689655;0,470991561181435;0,549494949494949;0,425490770020997;0,489734819798111;-0,0642440497771139;-15,0988116085206
"1893";"40001016013P8";"MEDICINA II";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";0,229166666666667;0,472222222222222;0,291666666666667;0,481578947368421;0,368658625730994;0,334137426900585;0,0345211988304094;9,36400138799386
"1894";"40001016014P4";"CIÊNCIAS AGRÁRIAS I";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";0,411764705882353;0,282051282051282;0,738095238095238;0,4375;0,467352806507218;0,529119981325864;-0,0617671748186454;-13,2163911200759
